filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
MDT STD ss1672 210929.JPG,1268672,{},155,83,"{""name"":""rect"",""x"":606,""y"":1308,""width"":30,""height"":42}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,84,"{""name"":""rect"",""x"":716,""y"":1430,""width"":21,""height"":26}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,85,"{""name"":""rect"",""x"":753,""y"":1570,""width"":30,""height"":36}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,86,"{""name"":""rect"",""x"":779,""y"":1299,""width"":33,""height"":20}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,87,"{""name"":""rect"",""x"":829,""y"":1447,""width"":30,""height"":39}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,88,"{""name"":""rect"",""x"":942,""y"":1356,""width"":44,""height"":39}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,89,"{""name"":""rect"",""x"":1046,""y"":1373,""width"":18,""height"":29}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,90,"{""name"":""rect"",""x"":1126,""y"":1311,""width"":35,""height"":24}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,91,"{""name"":""rect"",""x"":993,""y"":1522,""width"":38,""height"":27}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,92,"{""name"":""rect"",""x"":1097,""y"":1588,""width"":27,""height"":35}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,93,"{""name"":""rect"",""x"":105,""y"":1856,""width"":45,""height"":29}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,94,"{""name"":""rect"",""x"":154,""y"":2054,""width"":42,""height"":29}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,95,"{""name"":""rect"",""x"":310,""y"":1849,""width"":39,""height"":29}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,96,"{""name"":""rect"",""x"":466,""y"":1822,""width"":24,""height"":36}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,97,"{""name"":""rect"",""x"":648,""y"":1846,""width"":39,""height"":36}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,98,"{""name"":""rect"",""x"":958,""y"":1810,""width"":27,""height"":36}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,99,"{""name"":""rect"",""x"":1091,""y"":1799,""width"":21,""height"":33}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,100,"{""name"":""rect"",""x"":863,""y"":1889,""width"":24,""height"":36}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,101,"{""name"":""rect"",""x"":280,""y"":1959,""width"":36,""height"":36}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,102,"{""name"":""rect"",""x"":503,""y"":1902,""width"":21,""height"":26}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,103,"{""name"":""rect"",""x"":383,""y"":2027,""width"":33,""height"":23}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,104,"{""name"":""rect"",""x"":271,""y"":2093,""width"":36,""height"":32}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,105,"{""name"":""rect"",""x"":455,""y"":2143,""width"":24,""height"":26}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,106,"{""name"":""rect"",""x"":499,""y"":2024,""width"":36,""height"":21}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,107,"{""name"":""rect"",""x"":595,""y"":2094,""width"":26,""height"":26}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,108,"{""name"":""rect"",""x"":672,""y"":1987,""width"":20,""height"":42}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,109,"{""name"":""rect"",""x"":773,""y"":2100,""width"":44,""height"":29}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,110,"{""name"":""rect"",""x"":891,""y"":2091,""width"":42,""height"":26}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,111,"{""name"":""rect"",""x"":844,""y"":1954,""width"":30,""height"":33}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,112,"{""name"":""rect"",""x"":978,""y"":1944,""width"":36,""height"":24}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,113,"{""name"":""rect"",""x"":1067,""y"":2090,""width"":21,""height"":32}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,114,"{""name"":""rect"",""x"":1118,""y"":1977,""width"":44,""height"":39}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,115,"{""name"":""rect"",""x"":1329,""y"":1263,""width"":56,""height"":112}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,116,"{""name"":""rect"",""x"":1373,""y"":1508,""width"":45,""height"":104}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,117,"{""name"":""rect"",""x"":1532,""y"":1287,""width"":50,""height"":134}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,118,"{""name"":""rect"",""x"":1663,""y"":1498,""width"":68,""height"":99}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,119,"{""name"":""rect"",""x"":1802,""y"":1299,""width"":50,""height"":145}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,120,"{""name"":""rect"",""x"":1972,""y"":1409,""width"":53,""height"":209}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,121,"{""name"":""rect"",""x"":2097,""y"":1308,""width"":41,""height"":87}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,122,"{""name"":""rect"",""x"":2203,""y"":1468,""width"":42,""height"":133}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,123,"{""name"":""rect"",""x"":2313,""y"":1284,""width"":53,""height"":122}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,124,"{""name"":""rect"",""x"":2602,""y"":1320,""width"":83,""height"":66}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,125,"{""name"":""rect"",""x"":2806,""y"":1288,""width"":77,""height"":83}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,126,"{""name"":""rect"",""x"":3035,""y"":1308,""width"":95,""height"":60}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,127,"{""name"":""rect"",""x"":3274,""y"":1311,""width"":65,""height"":53}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,128,"{""name"":""rect"",""x"":3479,""y"":1315,""width"":71,""height"":45}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,129,"{""name"":""rect"",""x"":2604,""y"":1492,""width"":92,""height"":66}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,130,"{""name"":""rect"",""x"":2815,""y"":1499,""width"":99,""height"":71}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,131,"{""name"":""rect"",""x"":3041,""y"":1508,""width"":75,""height"":44}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,132,"{""name"":""rect"",""x"":3265,""y"":1474,""width"":72,""height"":65}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,133,"{""name"":""rect"",""x"":3457,""y"":1504,""width"":71,""height"":42}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,134,"{""name"":""rect"",""x"":2048,""y"":1808,""width"":43,""height"":115}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,135,"{""name"":""rect"",""x"":2304,""y"":1830,""width"":43,""height"":94}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,136,"{""name"":""rect"",""x"":1803,""y"":1834,""width"":60,""height"":30}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,137,"{""name"":""rect"",""x"":1632,""y"":1848,""width"":50,""height"":66}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,138,"{""name"":""rect"",""x"":1470,""y"":1842,""width"":47,""height"":69}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,139,"{""name"":""rect"",""x"":1338,""y"":1841,""width"":30,""height"":56}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,140,"{""name"":""rect"",""x"":2286,""y"":1998,""width"":44,""height"":108}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,141,"{""name"":""rect"",""x"":2071,""y"":2048,""width"":52,""height"":69}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,142,"{""name"":""rect"",""x"":1439,""y"":2074,""width"":63,""height"":40}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,143,"{""name"":""rect"",""x"":1636,""y"":2070,""width"":91,""height"":39}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,144,"{""name"":""rect"",""x"":1860,""y"":2043,""width"":56,""height"":84}","{""Chip Type"":""Accepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,145,"{""name"":""rect"",""x"":2548,""y"":1812,""width"":96,""height"":66}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,146,"{""name"":""rect"",""x"":2772,""y"":1827,""width"":64,""height"":96}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,147,"{""name"":""rect"",""x"":2569,""y"":2000,""width"":85,""height"":83}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,148,"{""name"":""rect"",""x"":2812,""y"":2023,""width"":49,""height"":72}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,149,"{""name"":""rect"",""x"":2955,""y"":1831,""width"":60,""height"":49}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,150,"{""name"":""rect"",""x"":3012,""y"":2028,""width"":87,""height"":57}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,151,"{""name"":""rect"",""x"":3196,""y"":1834,""width"":75,""height"":49}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,152,"{""name"":""rect"",""x"":3253,""y"":2004,""width"":47,""height"":64}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,153,"{""name"":""rect"",""x"":3424,""y"":1814,""width"":55,""height"":62}","{""Chip Type"":""Unaccepted""}"
MDT STD ss1672 210929.JPG,1268672,{},155,154,"{""name"":""rect"",""x"":3430,""y"":1978,""width"":77,""height"":47}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,0,"{""name"":""rect"",""x"":246,""y"":308,""width"":62,""height"":82}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,1,"{""name"":""rect"",""x"":521,""y"":308,""width"":98,""height"":78}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,2,"{""name"":""rect"",""x"":207,""y"":545,""width"":75,""height"":55}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,3,"{""name"":""rect"",""x"":1202,""y"":278,""width"":103,""height"":72}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,4,"{""name"":""rect"",""x"":917,""y"":290,""width"":60,""height"":62}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,5,"{""name"":""rect"",""x"":580,""y"":536,""width"":58,""height"":78}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,6,"{""name"":""rect"",""x"":1210,""y"":523,""width"":72,""height"":55}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,7,"{""name"":""rect"",""x"":829,""y"":544,""width"":56,""height"":68}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,8,"{""name"":""rect"",""x"":1246,""y"":871,""width"":45,""height"":58}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,9,"{""name"":""rect"",""x"":1238,""y"":1130,""width"":86,""height"":58}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,10,"{""name"":""rect"",""x"":957,""y"":897,""width"":67,""height"":80}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,11,"{""name"":""rect"",""x"":679,""y"":866,""width"":63,""height"":71}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,12,"{""name"":""rect"",""x"":470,""y"":891,""width"":57,""height"":49}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,13,"{""name"":""rect"",""x"":183,""y"":877,""width"":56,""height"":101}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,14,"{""name"":""rect"",""x"":170,""y"":1123,""width"":47,""height"":65}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,15,"{""name"":""rect"",""x"":926,""y"":1100,""width"":68,""height"":66}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,16,"{""name"":""rect"",""x"":665,""y"":1123,""width"":68,""height"":59}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,17,"{""name"":""rect"",""x"":447,""y"":1097,""width"":52,""height"":51}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,18,"{""name"":""rect"",""x"":170,""y"":1499,""width"":31,""height"":52}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,19,"{""name"":""rect"",""x"":378,""y"":1506,""width"":60,""height"":33}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,20,"{""name"":""rect"",""x"":176,""y"":1719,""width"":52,""height"":31}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,21,"{""name"":""rect"",""x"":376,""y"":1694,""width"":29,""height"":52}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,22,"{""name"":""rect"",""x"":623,""y"":1514,""width"":47,""height"":34}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,23,"{""name"":""rect"",""x"":598,""y"":1734,""width"":54,""height"":51}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,24,"{""name"":""rect"",""x"":838,""y"":1744,""width"":32,""height"":42}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,25,"{""name"":""rect"",""x"":791,""y"":1471,""width"":38,""height"":46}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,26,"{""name"":""rect"",""x"":1005,""y"":1510,""width"":49,""height"":35}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,27,"{""name"":""rect"",""x"":1259,""y"":1490,""width"":64,""height"":41}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,28,"{""name"":""rect"",""x"":1294,""y"":1694,""width"":33,""height"":58}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,29,"{""name"":""rect"",""x"":1001,""y"":1738,""width"":42,""height"":28}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,30,"{""name"":""rect"",""x"":1246,""y"":2112,""width"":31,""height"":45}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,31,"{""name"":""rect"",""x"":1050,""y"":2103,""width"":40,""height"":48}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,32,"{""name"":""rect"",""x"":1267,""y"":2363,""width"":42,""height"":35}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,33,"{""name"":""rect"",""x"":1096,""y"":2347,""width"":29,""height"":44}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,34,"{""name"":""rect"",""x"":823,""y"":2104,""width"":53,""height"":34}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,35,"{""name"":""rect"",""x"":877,""y"":2344,""width"":47,""height"":39}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,36,"{""name"":""rect"",""x"":668,""y"":2344,""width"":34,""height"":40}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,37,"{""name"":""rect"",""x"":592,""y"":2103,""width"":48,""height"":29}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,38,"{""name"":""rect"",""x"":409,""y"":2106,""width"":44,""height"":41}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,39,"{""name"":""rect"",""x"":429,""y"":2339,""width"":37,""height"":29}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,40,"{""name"":""rect"",""x"":180,""y"":2332,""width"":24,""height"":39}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,41,"{""name"":""rect"",""x"":197,""y"":2066,""width"":49,""height"":51}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,42,"{""name"":""rect"",""x"":1529,""y"":340,""width"":164,""height"":79}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,43,"{""name"":""rect"",""x"":1554,""y"":543,""width"":276,""height"":120}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,44,"{""name"":""rect"",""x"":2440,""y"":376,""width"":213,""height"":90}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,45,"{""name"":""rect"",""x"":2437,""y"":478,""width"":121,""height"":67}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,46,"{""name"":""rect"",""x"":2025,""y"":575,""width"":124,""height"":94}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,47,"{""name"":""rect"",""x"":1895,""y"":340,""width"":304,""height"":97}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,48,"{""name"":""rect"",""x"":2626,""y"":945,""width"":73,""height"":116}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,49,"{""name"":""rect"",""x"":2550,""y"":1225,""width"":141,""height"":56}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,50,"{""name"":""rect"",""x"":2273,""y"":1181,""width"":95,""height"":49}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,51,"{""name"":""rect"",""x"":2278,""y"":942,""width"":117,""height"":93}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,52,"{""name"":""rect"",""x"":1976,""y"":917,""width"":109,""height"":72}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,53,"{""name"":""rect"",""x"":1871,""y"":1101,""width"":87,""height"":75}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,54,"{""name"":""rect"",""x"":1566,""y"":826,""width"":146,""height"":111}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,55,"{""name"":""rect"",""x"":1550,""y"":1179,""width"":145,""height"":76}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,56,"{""name"":""rect"",""x"":1552,""y"":1533,""width"":53,""height"":42}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,57,"{""name"":""rect"",""x"":1841,""y"":1487,""width"":178,""height"":81}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,58,"{""name"":""rect"",""x"":2227,""y"":1533,""width"":104,""height"":46}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,59,"{""name"":""rect"",""x"":2539,""y"":1501,""width"":73,""height"":52}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,60,"{""name"":""rect"",""x"":2560,""y"":1769,""width"":63,""height"":54}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,61,"{""name"":""rect"",""x"":2222,""y"":1732,""width"":38,""height"":69}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,62,"{""name"":""rect"",""x"":1894,""y"":1750,""width"":69,""height"":44}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,63,"{""name"":""rect"",""x"":1548,""y"":1778,""width"":117,""height"":89}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,64,"{""name"":""rect"",""x"":1655,""y"":2074,""width"":67,""height"":85}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,65,"{""name"":""rect"",""x"":1907,""y"":2131,""width"":140,""height"":47}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,66,"{""name"":""rect"",""x"":2240,""y"":2125,""width"":50,""height"":73}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,67,"{""name"":""rect"",""x"":2488,""y"":2065,""width"":85,""height"":118}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,68,"{""name"":""rect"",""x"":2694,""y"":2219,""width"":93,""height"":35}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,69,"{""name"":""rect"",""x"":2515,""y"":2401,""width"":101,""height"":35}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,70,"{""name"":""rect"",""x"":2198,""y"":2381,""width"":103,""height"":68}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,71,"{""name"":""rect"",""x"":1962,""y"":2402,""width"":108,""height"":42}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,72,"{""name"":""rect"",""x"":1676,""y"":2302,""width"":72,""height"":73}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,73,"{""name"":""rect"",""x"":2960,""y"":372,""width"":237,""height"":204}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,74,"{""name"":""rect"",""x"":3299,""y"":426,""width"":236,""height"":209}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,75,"{""name"":""rect"",""x"":3651,""y"":323,""width"":543,""height"":346}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,76,"{""name"":""rect"",""x"":2962,""y"":897,""width"":129,""height"":123}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,77,"{""name"":""rect"",""x"":2948,""y"":1134,""width"":121,""height"":121}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,78,"{""name"":""rect"",""x"":3314,""y"":916,""width"":134,""height"":126}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,79,"{""name"":""rect"",""x"":3329,""y"":1140,""width"":96,""height"":118}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,80,"{""name"":""rect"",""x"":3674,""y"":922,""width"":67,""height"":54}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,81,"{""name"":""rect"",""x"":3969,""y"":934,""width"":82,""height"":76}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,82,"{""name"":""rect"",""x"":3647,""y"":1081,""width"":139,""height"":132}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,83,"{""name"":""rect"",""x"":3912,""y"":1123,""width"":142,""height"":139}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,84,"{""name"":""rect"",""x"":3038,""y"":1499,""width"":60,""height"":76}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,85,"{""name"":""rect"",""x"":3003,""y"":1668,""width"":119,""height"":160}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,86,"{""name"":""rect"",""x"":3318,""y"":1512,""width"":56,""height"":58}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,87,"{""name"":""rect"",""x"":3329,""y"":1748,""width"":48,""height"":38}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,88,"{""name"":""rect"",""x"":3528,""y"":1507,""width"":99,""height"":76}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,89,"{""name"":""rect"",""x"":3784,""y"":1506,""width"":62,""height"":56}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,90,"{""name"":""rect"",""x"":4014,""y"":1504,""width"":63,""height"":68}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,91,"{""name"":""rect"",""x"":4036,""y"":1731,""width"":75,""height"":52}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,92,"{""name"":""rect"",""x"":3529,""y"":1736,""width"":73,""height"":63}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,93,"{""name"":""rect"",""x"":3790,""y"":1743,""width"":67,""height"":54}","{""Chip Type"":""Accepted""}"
MDT STD ss2348 210927.png,21617680,{},104,94,"{""name"":""rect"",""x"":3021,""y"":2103,""width"":85,""height"":75}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,95,"{""name"":""rect"",""x"":3292,""y"":2093,""width"":69,""height"":65}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,96,"{""name"":""rect"",""x"":3057,""y"":2337,""width"":52,""height"":50}","{""Chip Type"":""Unaccepted""}"
MDT STD ss2348 210927.png,21617680,{},104,97,"{""name"":""rect"",""x"":3284,""y"":2328,""width"":45,""height"":53}","{""Chip Type"":""Optimal""}"
